offer_id,clicked_at
811156508,2021-03-26 16:38:01
811160232,2021-03-26 16:43:25
811206926,2021-03-26 19:16:27
811208654,2021-03-26 17:52:05
811243691,2021-03-26 21:04:14
811260761,2021-03-26 21:51:00
811270960,2021-03-26 22:45:29
811287608,2021-03-26 23:57:44
811296168,2021-03-26 23:33:38
811312041,2021-03-27 01:39:40
811318174,2021-03-27 03:43:07
811320475,2021-03-27 03:03:00
811322054,2021-03-27 01:51:38
811368108,2021-03-27 08:05:04
811372471,2021-03-27 10:37:19
811380286,2021-03-27 11:40:36
811406832,2021-03-27 14:57:47
811423397,2021-03-27 15:37:30
811430095,2021-03-27 15:37:07
811454814,2021-03-27 17:48:16
811481113,2021-03-27 18:44:59
811512247,2021-03-27 21:47:32
811538402,2021-03-27 23:41:12
811570277,2021-03-28 03:01:19
811618248,2021-03-28 09:41:02
811657640,2021-03-28 14:43:53
811677254,2021-03-28 16:53:51
811765815,2021-03-28 22:45:51
811767961,2021-03-28 22:45:22
811780493,2021-03-28 23:39:44
811824567,2021-03-29 04:49:18
811860196,2021-03-29 10:34:01
811868109,2021-03-29 11:48:19
811871155,2021-03-29 12:38:58
811884077,2021-03-29 13:48:21
811885957,2021-03-29 12:30:57
812080755,2021-03-29 23:52:12
812178902,2021-03-30 07:42:00
812209022,2021-03-30 13:44:47
812211256,2021-03-30 13:34:38
812231001,2021-03-30 15:05:37
812309458,2021-03-30 17:40:51
812336429,2021-03-30 20:03:28
812340183,2021-03-30 19:40:15
812390689,2021-03-30 22:45:04
812412324,2021-03-30 23:43:31
812417304,2021-03-30 23:58:45
812417351,2021-03-30 22:55:24
812418108,2021-03-30 23:49:55
812460925,2021-03-31 03:59:26
812463675,2021-03-31 03:33:31
812473773,2021-03-31 04:39:51
812488431,2021-03-31 06:36:43
812545619,2021-03-31 14:51:15
812581616,2021-03-31 17:13:47
812581702,2021-03-31 16:36:03
812615481,2021-03-31 18:50:46
812682600,2021-03-31 21:40:30
812686399,2021-03-31 22:20:44
812804953,2021-04-01 06:47:51
812829969,2021-04-01 09:56:27
812836398,2021-04-01 11:39:30
812839090,2021-04-01 12:34:07
812842731,2021-04-01 12:40:35
812950297,2021-04-01 18:48:28
812954620,2021-04-01 18:37:24
812963641,2021-04-01 19:02:14
812966392,2021-04-18 12:36:54
812966706,2021-04-01 17:52:21
812980589,2021-04-01 19:49:21
812982333,2021-04-01 19:49:49
812999857,2021-04-01 19:34:13
813058527,2021-04-02 00:56:36
813066924,2021-04-02 00:31:15
810163916,2021-03-23 06:53:57
810173319,2021-03-23 07:41:59
810179056,2021-03-23 07:30:45
810204489,2021-03-23 13:48:20
810207110,2021-03-23 13:42:44
810211709,2021-03-30 16:55:18
810260809,2021-03-23 17:16:39
810265710,2021-03-23 16:50:53
810276581,2021-03-24 14:00:38
810279553,2021-03-23 18:05:36
810294068,2021-03-23 18:45:28
810310894,2021-03-23 20:09:05
810348266,2021-03-23 20:23:25
810349615,2021-03-23 20:29:39
810363362,2021-03-23 22:58:53
810419854,2021-03-24 02:40:11
810448568,2021-03-24 05:43:43
810475969,2021-03-24 10:37:52
810526264,2021-03-25 13:46:57
810563350,2021-03-24 18:18:33
810569089,2021-03-24 18:14:52
810597297,2021-03-24 18:57:35
810631415,2021-04-01 02:01:42
810671615,2021-03-25 00:12:35
810696003,2021-03-25 01:05:29
810736161,2021-03-25 04:57:59
810754961,2021-03-25 05:46:51
810759522,2021-03-25 07:34:01
810819587,2021-03-25 14:46:10
810859238,2021-03-25 16:57:26
810879410,2021-03-25 17:52:23
810920220,2021-03-25 18:52:57
810941441,2021-03-25 21:58:28
810955421,2021-03-25 20:58:43
810956351,2021-03-25 23:03:01
811017488,2021-03-26 01:41:05
811021032,2021-03-26 02:55:07
811033870,2021-03-26 04:57:47
811040423,2021-03-26 03:47:24
811049551,2021-03-26 06:47:16
811097450,2021-03-26 12:28:04
811121351,2021-03-26 13:52:05
811145785,2021-03-26 14:50:09
811153864,2021-03-26 17:08:22
811204914,2021-03-26 18:41:23
811249467,2021-03-26 20:08:39
811250443,2021-03-26 21:53:57
811276779,2021-03-26 21:55:39
811287136,2021-03-26 23:49:24
811312239,2021-03-27 03:05:33
811333087,2021-03-27 03:54:07
811347747,2021-03-27 04:46:32
811365319,2021-03-27 08:35:00
811370648,2021-03-27 08:38:57
811423848,2021-03-27 15:38:11
811425602,2021-03-27 15:53:26
811433824,2021-03-27 15:51:54
811462356,2021-03-27 17:38:04
811476550,2021-03-27 18:45:27
811478178,2021-03-27 18:51:50
811480222,2021-03-27 18:37:29
811488495,2021-03-27 19:43:31
811497215,2021-03-27 19:08:14
811499554,2021-03-27 20:36:12
811501571,2021-03-27 20:35:22
811523785,2021-03-27 22:42:56
811533001,2021-03-27 23:48:33
811534859,2021-03-27 23:39:48
811544431,2021-03-27 23:39:21
811548215,2021-03-28 00:41:28
811549183,2021-03-28 00:41:17
811551696,2021-03-28 00:41:40
811573941,2021-03-28 01:40:19
811581885,2021-03-28 04:03:03
811583703,2021-03-28 03:54:56
811608801,2021-03-28 07:43:40
811710037,2021-03-28 18:35:54
811738239,2021-03-28 20:38:46
811810011,2021-03-29 03:00:33
811818220,2021-03-29 03:49:40
811857130,2021-03-29 09:44:27
811880026,2021-03-29 13:44:42
811890887,2021-03-29 13:57:53
811909678,2021-03-29 14:47:24
811910333,2021-03-29 13:41:37
811918078,2021-03-29 15:57:32
811922558,2021-03-29 15:35:53
811924451,2021-03-29 15:39:40
812033872,2021-03-29 19:20:14
812037263,2021-03-29 21:04:16
812058403,2021-03-29 20:43:55
812061696,2021-03-29 20:52:33
812073260,2021-03-29 22:36:28
812079435,2021-03-29 22:46:06
812081308,2021-03-29 23:51:05
812083887,2021-03-29 23:49:05
812133387,2021-04-05 01:39:12
812138257,2021-03-30 03:48:01
812139784,2021-03-30 03:40:38
812146849,2021-03-30 03:45:26
812204085,2021-03-30 12:35:15
812307837,2021-03-30 16:41:24
812330971,2021-03-30 18:37:21
812338075,2021-03-30 19:51:49
812348320,2021-03-30 19:39:53
812369139,2021-03-30 20:40:06
812372902,2021-03-30 21:51:37
812397234,2021-03-30 21:33:45
812412564,2021-03-30 23:31:41
812456959,2021-03-31 03:57:17
812459297,2021-03-31 02:12:59
812550616,2021-03-31 14:58:40
812552431,2021-03-31 14:48:39
812557115,2021-04-01 18:17:54
812677995,2021-03-31 21:41:00
812744299,2021-04-01 01:53:31
812791019,2021-04-01 04:57:09
812791856,2021-04-01 04:46:04
812798915,2021-04-01 05:48:02
812805889,2021-04-01 06:49:11
812815253,2021-04-01 08:30:32
812817487,2021-04-01 08:37:18
812818756,2021-04-01 08:32:43
812848174,2021-04-01 13:36:16
812848698,2021-04-01 13:42:31
812873196,2021-04-01 14:50:02
812939871,2021-04-01 17:51:20
812944334,2021-04-08 20:52:44
812963652,2021-04-01 17:42:42
812981957,2021-04-01 19:49:49
812995109,2021-04-01 19:19:11
813002177,2021-04-01 20:56:18
813048163,2021-04-01 23:38:51
810117982,2021-03-23 00:07:22
810130074,2021-03-23 01:11:29
810135658,2021-03-23 01:42:43
810146207,2021-03-23 03:51:10
810157203,2021-03-23 04:54:58
810178055,2021-03-23 08:44:07
810196923,2021-03-23 12:38:33
810197008,2021-03-23 11:43:37
810213246,2021-03-23 12:44:33
810232508,2021-03-23 13:53:42
810240031,2021-03-23 15:36:46
810240108,2021-03-23 14:22:05
810256150,2021-03-23 16:54:09
810272947,2021-03-23 18:04:51
810276028,2021-03-23 17:49:45
810279535,2021-03-23 16:23:02
810296447,2021-03-23 18:35:13
810304825,2021-03-23 18:51:57
810309548,2021-03-23 18:04:37
810315613,2021-03-23 20:12:18
810316806,2021-03-23 20:19:12
810319117,2021-03-23 18:42:21
810341154,2021-03-23 21:01:23
810364175,2021-03-23 22:51:00
810403457,2021-03-24 00:17:56
810411846,2021-03-24 02:08:03
810420904,2021-03-24 01:46:26
810425674,2021-03-24 03:40:51
810435935,2021-03-24 03:07:32
810450091,2021-03-24 06:42:55
810451371,2021-03-24 06:44:13
810475986,2021-03-24 10:40:16
810478538,2021-03-24 11:39:48
810495448,2021-03-24 14:00:45
810500644,2021-03-24 14:02:53
810506202,2021-03-24 13:03:16
810520709,2021-03-24 15:52:04
810541516,2021-03-24 15:51:34
810582399,2021-03-24 19:05:35
810583225,2021-03-24 17:08:12
810596561,2021-03-24 18:52:43
810609927,2021-03-24 19:31:09
810621049,2021-03-24 20:46:41
810632604,2021-03-24 20:45:53
810651138,2021-03-24 22:44:15
810659237,2021-03-24 22:46:02
810660982,2021-03-25 00:58:04
810677312,2021-03-30 20:39:59
810720427,2021-03-25 02:46:43
810749174,2021-03-25 05:37:40
810749352,2021-03-25 05:40:54
810755411,2021-03-25 06:46:36
810826946,2021-03-25 14:22:48
810855025,2021-03-25 17:17:29
810859272,2021-03-25 16:49:17
810910797,2021-03-25 20:04:49
810958668,2021-03-25 21:10:37
810985768,2021-03-26 01:13:05
810988911,2021-03-26 00:56:39
810994978,2021-03-26 00:46:52
811004851,2021-03-26 01:54:56
811015543,2021-03-26 02:56:28
811044385,2021-03-26 05:44:53
811053810,2021-03-26 06:51:39
811070033,2021-03-26 08:48:30
811118003,2021-03-29 19:34:01
811146741,2021-03-26 16:05:37
811147690,2021-03-26 14:54:34
811160812,2021-03-26 15:31:45
811170411,2021-03-26 16:46:28
811221178,2021-03-26 20:08:02
811231834,2021-03-26 20:38:41
811263697,2021-03-26 23:07:24
811265876,2021-03-26 21:11:34
811291814,2021-03-27 00:56:58
811296249,2021-03-27 01:07:55
811328400,2021-03-27 03:46:20
811331338,2021-03-27 03:50:29
811338206,2021-03-27 03:27:32
811338737,2021-03-27 04:44:17
811346088,2021-03-27 05:34:19
811362885,2021-03-27 07:03:39
811392048,2021-03-27 12:15:03
811425760,2021-03-27 15:44:45
811441410,2021-03-27 16:51:11
811441970,2021-03-27 15:26:36
811480232,2021-03-27 18:48:44
811535606,2021-03-27 23:51:04
811537362,2021-03-28 00:43:57
811543961,2021-03-27 23:38:10
811553744,2021-03-27 23:43:11
811555289,2021-03-28 00:47:59
811555643,2021-03-28 00:40:08
811555926,2021-03-28 00:46:39
811561887,2021-03-28 01:41:04
811563227,2021-03-28 01:38:47
811573907,2021-03-28 01:40:04
811574475,2021-03-28 01:44:10
811578663,2021-03-28 02:08:36
811584124,2021-03-28 04:03:05
811603785,2021-03-28 06:49:01
811611102,2021-03-28 07:38:47
811687004,2021-03-28 16:41:55
811692782,2021-03-28 17:42:13
811703830,2021-03-28 17:43:53
811742806,2021-03-28 20:38:43
811756712,2021-03-28 20:42:24
811764399,2021-03-28 22:42:47
811777474,2021-03-29 01:56:51
811784819,2021-03-29 00:58:42
811810717,2021-03-29 02:57:28
811842697,2021-03-29 06:42:14
811862149,2021-03-29 10:32:52
811862349,2021-03-29 10:36:26
811981644,2021-03-29 17:44:07
812005619,2021-03-29 17:59:22
812011410,2021-03-29 20:03:56
812026161,2021-03-30 01:19:27
812027948,2021-03-29 20:35:26
812031262,2021-03-29 20:39:36
812107859,2021-03-30 00:38:51
812119079,2021-03-30 01:49:33
812131848,2021-03-30 02:46:47
812143896,2021-03-30 03:33:03
812168816,2021-03-30 06:55:51
812186136,2021-03-30 08:31:43
812203098,2021-03-30 12:42:06
812205020,2021-03-30 11:24:06
812208036,2021-03-30 12:45:54
812221725,2021-03-30 13:40:35
812225858,2021-03-30 13:28:38
812231226,2021-03-30 14:36:11
812300242,2021-03-30 17:41:21
812314461,2021-03-30 18:47:38
812365043,2021-03-30 19:41:31
812418819,2021-03-30 22:59:35
812421569,2021-03-30 23:17:28
812575151,2021-03-31 17:02:47
812629377,2021-04-03 21:41:54
812655829,2021-03-31 20:16:04
812686107,2021-03-31 23:17:24
812715658,2021-03-31 22:40:17
812758217,2021-04-01 01:46:47
812769390,2021-04-01 01:45:41
812796660,2021-04-04 09:04:45
812822233,2021-04-01 08:28:31
812824527,2021-04-01 09:41:47
812835569,2021-04-01 11:37:07
812869559,2021-04-01 14:55:25
812890206,2021-04-01 14:18:02
812897234,2021-04-01 14:38:30
812897834,2021-04-01 14:40:07
812899460,2021-04-01 15:36:57
812942735,2021-04-01 17:57:26
812954588,2021-04-01 21:16:25
812956858,2021-04-01 19:03:43
812995502,2021-04-01 21:19:16
810121968,2021-03-23 02:18:00
810134455,2021-03-23 02:51:18
810173658,2021-03-23 06:25:39
810219829,2021-03-23 14:40:14
810277298,2021-03-23 16:23:21
810280116,2021-03-23 17:43:19
810285223,2021-03-23 16:49:32
810289233,2021-03-23 16:51:39
810302137,2021-03-23 17:39:19
810304813,2021-03-23 17:47:00
810344793,2021-03-23 20:10:39
810356810,2021-03-23 22:23:07
810373385,2021-03-23 22:07:00
810393411,2021-03-24 00:57:54
810413200,2021-03-24 02:43:44
810459314,2021-03-24 07:42:47
810487289,2021-03-24 12:48:03
810546426,2021-03-24 16:51:12
810579971,2021-03-24 18:20:26
810584051,2021-03-24 22:13:44
810620615,2021-03-24 20:50:53
810631259,2021-03-24 20:46:42
810687797,2021-03-24 23:18:24
810691124,2021-03-25 00:45:46
810722635,2021-03-25 03:41:33
810731205,2021-03-25 03:42:57
810737226,2021-03-25 04:48:47
810759290,2021-03-25 07:41:15
810765611,2021-03-25 07:43:42
810767244,2021-03-25 09:51:38
810836265,2021-03-25 15:38:41
810880985,2021-03-25 16:52:36
810882166,2021-03-25 16:55:31
810883080,2021-03-25 17:51:54
810888951,2021-03-25 18:54:36
810893288,2021-03-26 00:45:57
810917004,2021-03-25 19:04:21
810922287,2021-03-25 18:57:52
810971782,2021-03-25 23:37:27
810994869,2021-03-26 00:44:13
811009304,2021-03-26 01:40:53
811019505,2021-03-26 01:52:04
811042126,2021-03-26 04:45:00
811128376,2021-03-26 15:45:56
811131848,2021-03-26 15:40:21
811145076,2021-03-26 15:49:52
811145838,2021-03-26 15:46:10
811148476,2021-03-26 15:50:48
811152596,2021-03-26 16:39:25
811158000,2021-03-26 16:39:18
811210128,2021-03-26 18:00:40
811232122,2021-03-26 21:12:29
811249300,2021-03-26 22:04:30
811259751,2021-03-26 22:10:24
811270947,2021-03-26 23:56:47
811275808,2021-03-26 22:40:35
811310139,2021-03-27 00:46:17
811311098,2021-03-27 01:42:31
811313022,2021-03-27 02:46:49
811325009,2021-03-27 03:43:15
811362586,2021-03-27 08:33:53
811368436,2021-03-27 09:36:40
811369078,2021-03-27 09:36:47
811382474,2021-03-27 12:40:38
811452746,2021-03-27 16:08:08
811469017,2021-03-27 18:45:57
811495711,2021-03-27 20:48:42
811520616,2021-03-27 22:36:53
811528333,2021-03-27 22:37:14
811542724,2021-03-27 23:45:39
811565771,2021-04-09 13:54:34
811588055,2021-03-28 03:13:35
811604450,2021-03-28 05:27:07
811632590,2021-03-28 12:40:30
811725793,2021-03-30 00:21:43
811732941,2021-03-28 19:47:40
811753748,2021-03-28 21:44:28
811768939,2021-03-28 22:47:40
811784584,2021-03-29 00:54:24
811789435,2021-03-29 00:43:41
811843668,2021-03-29 05:50:22
811846626,2021-03-29 07:41:01
811879041,2021-03-29 13:47:20
811902860,2021-03-29 14:41:59
811923678,2021-03-29 15:43:23
811956663,2021-03-29 17:08:32
811959262,2021-03-29 17:12:58
811975330,2021-03-29 17:37:38
811993265,2021-03-29 17:23:58
812002868,2021-03-29 18:46:17
812008877,2021-03-29 19:44:08
812034278,2021-03-29 20:47:28
812037183,2021-03-29 19:32:14
812045707,2021-03-29 20:42:31
812047996,2021-03-29 21:39:24
812064975,2021-03-29 22:42:53
812096926,2021-03-30 00:41:41
812103249,2021-03-30 00:39:01
812126514,2021-03-30 02:48:21
812146656,2021-03-30 03:35:52
812158288,2021-03-30 04:54:16
812159827,2021-03-30 05:42:46
812204386,2021-03-30 12:31:53
812234459,2021-03-30 13:20:28
812290362,2021-03-30 16:35:33
812355436,2021-03-30 20:43:55
812367017,2021-03-30 21:12:47
812370575,2021-03-30 21:02:24
812403825,2021-03-30 22:48:06
812410207,2021-03-30 22:30:01
812443983,2021-03-31 01:03:07
812463926,2021-04-14 22:53:25
812467257,2021-03-31 03:45:11
812480289,2021-03-31 05:29:58
812494970,2021-03-31 06:35:00
812547351,2021-03-31 13:15:35
812642593,2021-03-31 20:55:56
812649723,2021-03-31 21:03:31
812653799,2021-03-31 18:11:12
812677030,2021-03-31 21:41:45
812691528,2021-03-31 20:21:30
812708647,2021-03-31 21:24:07
812722569,2021-03-31 22:18:31
812791685,2021-04-01 03:48:44
812818306,2021-04-01 08:34:01
812849276,2021-04-01 13:54:43
812879359,2021-04-01 13:48:08
812888364,2021-04-01 15:57:13
812919656,2021-04-16 21:39:13
812925946,2021-04-01 16:51:01
812927003,2021-04-01 15:59:56
812934084,2021-04-01 17:59:09
812957032,2021-04-01 19:13:32
812961320,2021-04-01 18:55:31
812978315,2021-04-01 22:34:12
812985715,2021-04-01 19:42:23
813013945,2021-04-01 21:34:43
813014170,2021-04-01 22:05:34
813025840,2021-04-01 22:29:21
813027392,2021-04-01 22:29:29
813038279,2021-04-01 22:49:11
813042202,2021-04-01 23:56:44
813053022,2021-04-01 23:32:34
810116932,2021-03-23 00:08:21
810122682,2021-03-23 01:58:23
810124430,2021-03-23 02:10:12
810133257,2021-03-23 01:29:21
810138299,2021-03-23 02:45:30
810145084,2021-03-23 03:38:49
810153365,2021-03-23 04:46:50
810155915,2021-03-23 03:48:02
810157007,2021-03-23 03:56:08
810166472,2021-03-23 06:53:15
810169623,2021-03-23 06:44:22
810197072,2021-03-23 11:13:10
810236003,2021-03-23 15:39:28
810244583,2021-03-23 15:40:49
810251071,2021-03-23 17:06:50
810290273,2021-03-23 18:21:39
810292199,2021-03-23 18:43:02
810300041,2021-03-23 18:36:10
810312346,2021-03-23 20:17:52
810316493,2021-03-23 20:15:44
810335733,2021-03-23 20:38:29
810351990,2021-03-23 20:38:40
810359009,2021-03-23 22:57:02
810405808,2021-03-24 01:52:22
810417994,2021-03-24 02:39:01
810443354,2021-03-24 04:43:41
810444305,2021-03-24 04:48:59
810450155,2021-03-24 05:45:19
810473336,2021-03-24 10:38:30
810483872,2021-03-24 12:41:27
810535197,2021-03-24 14:38:16
810570901,2021-03-24 17:42:02
810669015,2021-03-24 21:53:22
810674218,2021-03-24 23:57:09
810685105,2021-03-24 23:06:09
810703170,2021-03-25 02:10:33
810711353,2021-03-25 03:05:21
810717938,2021-03-25 02:44:01
810746191,2021-03-26 17:37:19
810780408,2021-03-25 10:28:10
810792552,2021-03-25 13:39:29
810811214,2021-03-25 14:36:49
810816194,2021-03-25 14:44:06
810877105,2021-03-25 17:51:02
810891371,2021-03-25 19:04:56
810918732,2021-03-25 20:30:16
810923410,2021-03-25 19:01:15
810932974,2021-03-25 20:43:58
810934430,2021-03-25 22:18:03
810944444,2021-03-26 18:37:44
810956039,2021-03-25 21:01:32
810956242,2021-03-25 21:01:46
810964490,2021-03-25 21:33:29
810970366,2021-03-25 23:13:49
810988921,2021-03-26 01:03:06
811006962,2021-03-26 01:47:16
811009062,2021-03-26 00:56:38
811017153,2021-03-26 01:39:50
811044579,2021-03-26 05:39:39
811077595,2021-03-26 10:41:59
811081791,2021-03-26 10:43:30
811088018,2021-03-26 12:48:54
811130032,2021-03-26 15:41:47
811130075,2021-03-26 15:43:11
811132062,2021-03-26 14:16:08
811139874,2021-03-26 14:35:18
811144853,2021-03-26 15:46:51
811152360,2021-03-26 17:15:37
811186961,2021-03-26 17:47:05
811208908,2021-03-26 18:55:36
811212761,2021-03-26 18:04:14
811220354,2021-03-26 21:05:44
811230708,2021-03-26 21:14:05
811232744,2021-03-26 20:44:25
811287905,2021-03-26 23:39:00
811392244,2021-03-27 13:48:51
811395517,2021-03-27 13:38:37
811400811,2021-03-27 12:51:03
811403954,2021-03-27 14:42:17
811407610,2021-03-27 14:45:10
811408415,2021-03-27 14:46:30
811432277,2021-03-27 15:52:50
811446786,2021-03-27 17:07:12
811459953,2021-03-27 17:58:23
811490464,2021-03-27 19:50:10
811541684,2021-03-27 23:43:21
811546289,2021-03-28 00:42:28
811547626,2021-03-28 00:41:45
811553126,2021-03-28 00:39:15
811623103,2021-03-28 10:34:46
811680412,2021-03-28 16:45:14
811705407,2021-03-28 17:55:00
811758977,2021-03-28 21:47:43
811779069,2021-03-28 23:35:22
811791174,2021-03-29 00:48:24
811802421,2021-03-29 01:46:58
811813704,2021-03-29 04:03:50
811817573,2021-03-29 04:00:39
811831553,2021-03-29 04:06:50
811859702,2021-03-29 09:46:07
811867910,2021-03-29 11:52:05
811898734,2021-03-29 14:53:31
811901999,2021-03-29 15:04:53
811925485,2021-03-29 15:40:12
811950908,2021-03-29 17:12:10
811962999,2021-03-29 17:37:18
811965448,2021-03-29 17:44:45
811998793,2021-03-29 18:33:03
812062675,2021-03-29 21:35:46
812068566,2021-03-30 03:00:38
812077862,2021-03-29 21:51:19
812103302,2021-03-30 00:39:57
812115704,2021-03-30 01:56:38
812123517,2021-03-30 01:38:29
812132517,2021-03-30 02:44:16
812133181,2021-03-30 02:37:52
812137165,2021-03-30 03:50:04
812146390,2021-03-30 03:36:56
812219989,2021-03-30 13:39:43
812227177,2021-03-30 14:40:14
812244186,2021-03-30 13:52:12
812346488,2021-03-30 19:39:31
812360823,2021-03-30 19:25:19
812383802,2021-03-30 20:43:45
812396437,2021-03-30 22:47:57
812398120,2021-03-30 22:59:29
812407556,2021-03-30 23:31:12
812423023,2021-03-31 00:35:10
812426504,2021-03-31 00:40:30
812432623,2021-03-31 01:59:16
812439012,2021-03-31 01:55:21
812441794,2021-03-31 00:51:42
812451441,2021-03-31 02:31:39
812542363,2021-03-31 13:44:22
812567968,2021-03-31 17:05:34
812572898,2021-03-31 17:05:52
812581365,2021-03-31 16:45:27
812621955,2021-03-31 18:29:08
812668942,2021-03-31 21:46:04
812669773,2021-03-31 21:35:35
812693840,2021-03-31 23:16:44
812708540,2021-04-01 04:47:18
812724132,2021-03-31 22:23:34
812747269,2021-04-01 00:04:00
812766744,2021-04-01 03:05:53
812847385,2021-04-01 13:49:57
812924014,2021-04-01 17:16:15
812931208,2021-04-01 17:42:45
812934833,2021-04-01 17:48:28
812943461,2021-04-01 17:45:04
812944586,2021-04-12 18:53:15
812950866,2021-04-01 18:35:24
812954996,2021-04-01 19:00:18
812958758,2021-04-01 18:50:23
812962761,2021-04-01 18:57:32
812994233,2021-04-01 22:49:31
813001557,2021-04-01 19:39:10
813039128,2021-04-01 23:38:55
813057167,2021-04-01 23:07:26
810118777,2021-03-23 00:11:09
810122190,2021-03-23 00:29:41
810148103,2021-03-24 16:53:50
810166465,2021-03-23 06:54:26
810168285,2021-03-23 06:42:47
810177007,2021-03-23 08:51:26
810187628,2021-03-23 10:45:50
810187855,2021-03-23 10:37:19
810188488,2021-03-23 10:38:19
810188733,2021-03-23 10:43:59
810222095,2021-03-23 14:44:40
810236152,2021-03-23 15:38:45
810265049,2021-03-23 15:37:51
810281351,2021-03-23 18:04:55
810313260,2021-03-23 18:19:16
810343271,2021-03-23 21:54:09
810381064,2021-03-24 00:07:06
810390978,2021-03-24 00:51:37
810395889,2021-03-24 00:51:33
810415404,2021-03-24 02:52:47
810425548,2021-03-24 03:37:16
810425637,2021-03-24 03:46:18
810432739,2021-03-24 03:44:55
810433730,2021-03-24 02:52:31
810450073,2021-03-24 05:43:38
810469072,2021-03-24 08:10:51
810519769,2021-03-24 14:44:31
810520822,2021-03-24 13:53:55
810561967,2021-03-24 18:01:10
810582135,2021-03-24 18:55:32
810586734,2021-03-24 17:18:16
810590789,2021-03-24 18:56:19
810598671,2021-03-24 19:14:13
810602141,2021-03-24 18:04:36
810604712,2021-03-24 19:48:17
810612399,2021-03-24 19:41:44
810613920,2021-03-24 19:56:01
810660063,2021-03-24 22:53:58
810689557,2021-03-25 00:43:29
810717950,2021-03-27 06:38:55
810752580,2021-03-25 05:23:27
810757459,2021-03-25 07:49:32
810772433,2021-03-25 10:43:12
810850882,2021-03-25 16:41:22
810863534,2021-03-25 19:07:04
810894610,2021-03-25 18:57:38
810911267,2021-03-25 18:24:34
810923170,2021-03-25 23:15:13
810931213,2021-03-25 21:18:36
810934063,2021-03-25 19:44:37
810982584,2021-03-25 23:43:52
811000645,2021-03-26 02:04:14
811021530,2021-03-26 03:53:59
811024533,2021-03-26 03:45:02
811037073,2021-03-26 04:46:44
811038761,2021-03-26 03:36:08
811156046,2021-03-26 17:05:25
811172309,2021-03-26 18:06:52
811187012,2021-03-26 17:41:07
811192234,2021-03-26 18:37:57
811198456,2021-03-26 18:40:31
811198898,2021-03-26 18:40:59
811202726,2021-03-26 18:36:27
811313138,2021-03-27 01:03:42
811315625,2021-03-27 01:17:59
811325087,2021-03-27 03:45:30
811327867,2021-03-27 03:46:56
811350245,2021-03-27 06:44:44
811355246,2021-03-27 05:46:14
811357715,2021-03-27 07:45:46
811443884,2021-03-27 16:48:51
811465950,2021-03-27 18:44:35
811533593,2021-03-27 23:47:50
811534093,2021-03-27 23:41:32
811542763,2021-03-27 23:47:40
811543631,2021-03-27 23:44:34
811667161,2021-03-28 15:37:01
811711590,2021-03-28 18:38:36
811735323,2021-03-28 19:48:38
811743911,2021-03-28 20:39:20
811745847,2021-03-28 20:46:01
811758269,2021-03-28 20:51:05
811770804,2021-03-28 21:58:20
811771728,2021-03-28 23:46:23
811781554,2021-03-29 00:44:34
811802545,2021-03-29 02:03:08
811813728,2021-03-29 04:03:21
811819128,2021-03-29 04:05:15
811831407,2021-03-29 05:43:01
811841183,2021-03-31 14:43:06
811989380,2021-03-29 18:35:52
812016491,2021-03-29 19:37:59
812080389,2021-03-29 23:40:40
812093722,2021-03-30 00:08:06
812127805,2021-03-30 01:20:27
812139780,2021-03-30 03:50:19
812141304,2021-03-30 03:31:58
812222335,2021-03-30 12:48:44
812235823,2021-03-30 13:37:49
812262347,2021-03-30 15:53:26
812303071,2021-03-30 16:27:26
812323858,2021-03-30 18:44:02
812330106,2021-03-30 18:42:26
812338983,2021-03-30 19:46:40
812375095,2021-03-30 21:47:22
812386362,2021-03-30 21:52:52
812388788,2021-03-30 20:59:50
812470041,2021-03-31 04:40:54
812481979,2021-03-31 05:41:25
812504260,2021-03-31 09:36:23
812555145,2021-03-31 14:47:50
812570492,2021-03-31 16:51:33
812571073,2021-03-31 16:53:40
812591310,2021-03-31 21:30:29
812593240,2021-03-31 19:06:18
812634779,2021-03-31 20:08:13
812720262,2021-03-31 22:08:30
812746440,2021-04-01 01:43:07
812759800,2021-04-01 01:22:22
812764667,2021-04-01 01:25:09
812774937,2021-04-01 03:45:28
812788883,2021-04-01 04:36:42
812803425,2021-04-01 06:42:03
812821378,2021-04-01 09:41:06
812848275,2021-04-01 12:17:07
812879843,2021-04-01 14:35:17
812902069,2021-04-01 14:52:33
812926221,2021-04-01 17:14:08
812979993,2021-04-01 19:45:58
813001924,2021-04-01 19:40:56
813017308,2021-04-01 21:36:45
813018981,2021-04-01 21:55:38
813024739,2021-04-01 21:54:01
813029521,2021-04-01 21:16:39
813031721,2021-04-01 22:43:42
813037500,2021-04-01 22:48:14
813039771,2021-04-01 22:45:13
813056911,2021-04-02 00:33:31
810139416,2021-03-23 03:39:18
810141823,2021-03-23 03:51:50
810144274,2021-03-23 03:42:44
810146145,2021-03-23 03:43:44
810149251,2021-03-23 04:44:34
810259498,2021-03-23 15:19:26
810268206,2021-03-23 16:52:30
810301312,2021-03-23 19:09:31
810302940,2021-03-23 19:03:50
810363335,2021-03-23 22:58:53
810366186,2021-03-23 21:35:28
810431786,2021-03-24 03:36:27
810488858,2021-03-24 12:40:38
810571795,2021-03-24 17:47:22
810579506,2021-03-24 17:39:54
810621101,2021-03-24 19:03:48
810622182,2021-03-24 20:54:26
810633530,2021-03-24 19:42:42
